"y"	"x1"	"x2"	"x3"
"67"	137.706224902663	83.2663148812585	29.9803065942834	48.6284621331441
"68"	134.560742407425	81.10830770163	28.7458335933057	51.7657678088142
"69"	135.246016280708	81.4190733297982	29.8152062660093	50.9540461586866
"70"	135.773409607412	82.4312393083237	30.0387656438803	50.8789142707468
"71"	134.9436693034	81.0025765056877	29.2111704616469	53.2867060779632
"72"	133.061143241811	79.717019292574	26.8485356121396	51.1577718384354
"73"	134.339952316968	80.9206149133933	28.9155944342869	50.9969728117748
"74"	135.509554148226	81.6228255164375	29.0540515261133	50.6824219591049
"75"	133.674431431755	79.9750663651936	30.2670264501406	52.4025401243498
"76"	135.97207494283	82.1605571680733	29.7457250580559	49.5731181758462
"77"	136.537531844331	81.8574116012402	29.5503399781307	50.339491735127
"78"	134.154890171995	80.3722858470729	29.2538643533853	52.2212567302565
"79"	134.739345628488	80.4205238924118	28.3197387089845	50.013327293608
"80"	133.834031455964	79.3817205513112	28.203665189659	51.2549496053826
"81"	135.918901325236	82.0791777504783	28.6607346789831	50.8353416925214
"82"	135.221815215112	80.3516436019435	29.0639218354075	50.7307760396238
"83"	134.542098422897	81.2860495523655	29.0540012515174	51.9761300651846
"84"	135.185694702328	81.2105352011341	29.4662841607559	51.1452938882443
"85"	133.7382411531	79.8994191268883	27.5302942336372	51.9400230543887
"86"	135.701480193519	81.1305450115453	30.0771461869221	51.4041952863944
"87"	135.679195204443	81.408275422322	28.9451749913438	49.7675075184935
"88"	135.316534371988	81.4186907970975	29.073032126381	50.7778816663086
"89"	134.08295326725	80.4090207793657	28.4095769579005	51.5264708813465
"90"	136.919838492128	82.1852460421325	28.9449349953219	50.5092576122205
"91"	134.438737719962	79.897535366629	27.6922762849851	50.8269242124118
"92"	135.836283745514	82.5827257685968	31.2665571146629	50.2859332561151
"93"	136.140151119185	82.894815671016	31.2782607845258	51.0458161482904
"94"	135.568210862872	81.224795035649	29.018028734113	50.9868971456003
"95"	136.287283883259	81.8442865343187	30.3916276095949	50.5404426908274
"96"	136.312922757476	82.160786728476	30.438389619792	51.2962106590816
"97"	134.843004544669	80.9564969418107	29.2044166344276	51.286838870019
"98"	135.587144965049	80.7748087002567	29.1868343185366	50.8031917357803
"99"	136.338419576152	81.7399408120558	28.9101483297963	49.2249535384835
"100"	135.044645871986	81.0698953541456	28.0083489427523	50.7889066509679
"101"	136.194769955029	81.3619714892532	28.8088487581807	49.5389201752331
"102"	135.715346571963	80.8542223145183	28.3316754651876	49.8905554686934
"103"	135.387173028101	81.2983989382415	28.5932014385495	51.5252772212634
"104"	134.899734527132	81.5099854137968	29.5043292583953	49.9094442652066
"105"	137.117651002648	82.5254049734144	30.1996584894598	49.8642090983431
"106"	136.586193799491	81.2360589376365	29.475362861261	48.7964980798331
"107"	134.192387765741	80.2818154861116	28.0600105284855	51.5737524926926
"108"	135.706442283329	80.465451691645	27.8221653733741	50.7665751375149
"109"	136.512519069032	82.764631785776	30.0997338020284	51.016020579255
"110"	134.204236159312	81.5655625306753	30.5503483656765	52.5935809499552
"111"	134.330158081978	80.2074128209285	27.8114337385908	52.2517264976772
"112"	136.541327800529	81.9520463815104	29.8413055092483	50.0553675135234
"113"	135.970646826096	82.0291532895616	29.3524375950756	50.5140892982572
"114"	133.502611066018	79.9086585298407	26.9589276350469	53.5713904493532
"115"	134.29313148448	81.7947704656259	29.2816304626757	51.4323549879258
"116"	136.645136604631	81.7218246421752	29.0711339957155	49.2828206386525
"117"	135.227708329572	82.0190849032498	30.1564529731138	52.3841287061386
"118"	134.874287809394	81.4496567301296	29.1535598454424	50.5593538555113
"119"	133.542488009984	80.2434900454254	28.9626492801293	52.2522721490889
"120"	134.449994419124	80.7285365909303	29.1330736982525	51.4392111566362
"121"	135.135381112574	80.9247638719789	29.1886746152877	50.8665325501205
"122"	134.081558801683	80.5056782638345	29.2990797958191	52.4025365633649
"123"	136.205418674482	81.5968742304466	27.9857728647125	49.5562778282862
"124"	133.972369914552	80.2453338064318	28.6355664992482	50.9446079039683
"125"	134.795340371816	81.9782105443625	30.2770593815202	50.148467521909
"126"	135.385651925747	80.825794629957	29.2506075877331	51.2680153084762
"127"	134.810766783028	80.6982278617481	27.9009547303198	53.0090669026993
"128"	134.900192507633	81.4354820387208	29.1801664080894	50.0983311284551
"129"	136.802357681272	82.162955705004	29.6827927889119	49.7745392810717
"130"	136.027340911469	82.9448602703385	31.3239952309353	50.7819215909366
"131"	135.185363401073	81.8157078768364	30.6700456551078	49.5421153498922
"132"	135.077458923078	81.3179793298134	27.543689222611	50.8611900551532
"133"	136.471186478518	81.8116716176593	30.1611357090778	50.3633048568776
"134"	133.538857287774	79.2569883934174	27.4593951140851	52.7770290372255
"135"	133.815486699509	79.6823384028746	28.4794250382258	50.3979292233598
"136"	135.587895664113	82.1030045782855	29.1956331081191	50.707790124382
"137"	134.991509563616	79.4405864882996	27.7335906969339	50.0897678739187
"138"	134.086331081552	80.1129198377913	28.414233306928	50.6732820682791
"139"	137.597943697586	82.8328229306193	29.4472126542665	48.7777335673045
"140"	135.195069659414	81.6569944147484	29.2846048745537	50.6603034070383
"141"	134.726729008004	81.0913816821542	29.1684145338427	51.9987503454578
"142"	136.235065670796	81.9930177087724	29.5364213234796	50.2421627844566
"143"	134.61669502454	79.8885764950772	28.9129814428015	50.0310258014148
"144"	133.929094382382	79.5050934610867	27.4193178909186	51.5885019406878
"145"	135.624018754109	81.6862848305367	28.9400724431288	50.4780228560339
"146"	135.24819172229	81.4099588799622	29.0834648403028	51.6442377166798
"147"	136.077543066305	82.6403734778766	30.1160908309599	49.7684642025091
"148"	136.027490409711	80.9588563194624	28.6043954147557	50.4315779419795
"149"	134.941840491996	81.0437563023523	28.8445090771898	51.0460245484398
"150"	135.295586723955	81.9808790349909	28.9744875237409	50.4380649180717
"151"	136.863356234106	82.97368518515	31.9433107033564	48.9972912158508
"152"	135.438719223397	82.5006464791171	30.3676028020804	50.6604752187086
"153"	134.190045782293	80.4860450149076	28.7138083696306	51.1120175807532
"154"	136.317492257729	81.5181272254025	28.6880990024875	49.2343377116201
"155"	135.665582978855	81.762671468731	29.7081398852386	50.7645044716673
"156"	134.239638854653	80.8999589147087	30.5471670479642	51.6736964322084
"157"	134.714604855612	80.0046589274107	28.54194492982	50.5186214676554
"158"	134.734041680082	81.4248550642605	28.0107730638276	51.1736140800881
"159"	137.054293037328	83.120239010121	30.5619199844224	49.9616096514907
"160"	135.32749312362	81.0467767386659	28.3803037742588	49.9250934166278
"161"	133.315112390194	79.7391195858466	27.442524716945	51.8994881127395
"162"	136.814382487425	82.2805325795479	28.9950666096039	48.559719467877
"163"	134.773249519204	81.3686738152765	30.0538140584765	51.7642649240344
"164"	135.201078485596	80.1091729883834	27.9477812275678	51.3890210954121
"165"	135.861737677932	81.4239553711466	28.2845355497161	50.7514258219177
"166"	135.527778107754	81.744044952523	29.1891743876262	51.1697247806253
"167"	136.128009329092	83.1213523047717	30.3323691935529	50.2144884378583
"168"	133.919126448101	81.6009382432321	30.3522557940385	52.0902359571904
"169"	134.596528329336	81.2377531402076	29.0625676306761	51.5731263668783
"170"	136.095764324861	81.0228810183281	29.0369003786229	50.5708767281432
"171"	137.751777153068	84.1397500129282	31.7692395501913	50.5338560322437
"172"	135.648549755275	81.7788002519251	29.8344080905481	51.4256573965834
"173"	135.215482948935	80.7899585816497	28.6703387042496	51.1770572539099
"174"	135.210141262777	81.154855664563	28.5559709440822	49.9423995182787
"175"	135.960271390707	81.2967823161422	28.3872676394476	49.3885881138608
"176"	132.005005579795	79.0671267383694	27.5438753508978	53.0408451346031
"177"	135.092415583113	80.6304742744799	29.9510972959543	51.8593873224815
"178"	134.444335936666	80.4234615337743	28.3637755294265	50.43065336558
"179"	136.288321625143	80.9542789597652	29.2774027860347	49.7680319192218
"180"	134.917650358271	81.5973439538397	29.0215332682398	51.9977656666341
"181"	134.229829690835	79.6391616245639	28.0314474498693	50.6360903614808
"182"	135.932950036365	82.2696252824123	31.0824836449117	50.3521502094185
"183"	135.329810755724	81.4826179208234	28.264898362537	49.8018144286035
"184"	137.30755580246	83.5798832936242	30.1691351941436	50.8931951171902
"185"	135.245389857158	80.7685838901632	30.194368699015	51.6314784854679
"186"	136.173773228597	81.7178087687578	29.6162525134185	49.8378205000942
"187"	131.884013836816	78.6096506213448	28.7849093767613	54.0001890355692
"188"	135.915562074035	82.542496251343	29.0595030791	50.350710277008
"189"	134.998819307073	81.1031428390033	29.2303913506393	51.0410759612672
"190"	135.34895879492	81.114581601822	29.7429806136439	50.0690808903378
"191"	134.97178811202	81.5629518012221	28.2709621594476	51.2030908263529
"192"	134.966245244792	81.1574473779665	29.6278260204873	51.9259352247142
"193"	134.82466991089	79.9307549946811	28.0732958218688	51.0149400650036
"194"	134.761902510228	81.4782887563565	29.3830528931276	50.4739217438804
"195"	135.07999199688	80.8380747664733	28.2458533910746	49.2892006504703
"196"	133.942220756635	80.6461378964889	27.7685886497522	51.5877271062582
"197"	137.025846980723	83.007042397162	30.4213269981457	50.4626436176135
"198"	134.129096243279	81.064679431678	29.5773613241569	52.1808286790195
"199"	133.600633703803	80.5548932067398	28.1876133967075	52.2681235065045
"200"	135.46189010339	80.458630246283	30.1209745471416	50.8396319765958
"201"	134.302213937942	80.3761714403716	28.1025909401122	51.036835488007
"202"	135.801606409054	82.1418340064486	27.9256262400103	49.7850183584431
"203"	134.97859334031	80.369465319864	29.6681927414699	50.7844879936966
"204"	135.512501932261	82.0164422713995	30.1572292103622	51.0930064219509
"205"	136.076861660357	81.5286525205484	28.4215063215728	50.5703895603549
"206"	133.845434405697	79.216001816147	27.8489206136779	51.9184137703642
"207"	135.075139587326	81.2060056097949	30.0696900764999	51.9309398663891
"208"	134.854285942799	81.5111747713541	29.9926521461205	52.2894192141862
"209"	135.904194249765	80.7555275725687	27.2946078052936	49.474310745149
"210"	135.057190069835	82.1625022545708	30.5602724231058	52.5789644955968
"211"	134.930562589079	81.0404343763383	29.7522894913367	51.5556157591335
"212"	133.55814613301	79.3149873759495	28.9241439442488	51.1683962535206
"213"	135.125527697215	80.6003869528828	29.3006330773774	50.8433394951309
"214"	133.79792712748	79.6754147152599	27.8656563590397	52.9456669965681
"215"	136.496097407703	82.2015453993516	29.6374440619483	51.0038729600266
"216"	135.380283829674	81.1323169222997	29.1898170344564	51.2132641111162
"217"	135.187953723981	81.045134244076	29.5562018892107	52.4484506622866
"218"	134.901154385314	80.457106595482	28.3737007133865	50.8578073079651
"219"	134.703466179155	80.3570671929911	28.5245869690956	51.2767603583134
"220"	134.912734881949	81.1823205670162	28.653384333914	50.5082019141553
"221"	134.43331615305	80.9540131588997	29.5144698424345	51.9028145998783
"222"	135.307264947121	80.5640314184952	28.0772782993117	49.4723222211721
"223"	136.223761836764	81.8806716130334	29.7078268529187	49.8672116566298
"224"	134.643054812703	80.3621098123659	28.6530913506635	51.3161588332091
"225"	137.02960142417	81.6338267755167	29.2296530946828	49.5981304216867
"226"	135.476746445898	81.6098815642221	29.8500574660133	49.8064083839675
"227"	135.203892263667	80.636562773639	28.8312030817827	50.6476523204096
"228"	135.69263690653	81.3092950312211	28.5833261608632	51.3702523786086
"229"	135.730704488939	81.2851903039491	29.1814279904795	48.9839007373078
"230"	134.388425419036	81.7443675457241	29.0225130461849	51.5092622548321
"231"	136.089388664282	81.6497494458509	30.054419231601	51.191059730476
"232"	134.757071354659	80.6169450485716	27.3376738666351	51.1034331277083
"233"	135.979702261683	81.9086711309426	30.3708814760748	49.9795562150936
"234"	135.280317339834	80.3239296288425	29.55961493349	50.3807844444801
"235"	133.529398658439	79.569151256751	28.1459290195952	51.7339343036619
"236"	135.29413522573	81.2937788370466	29.7457616951063	50.091799311139
"237"	134.880482124213	80.7221587445237	28.8103308362771	51.8638397937995
"238"	135.532056064566	81.5292461945508	29.2217219932188	50.5331438111091
"239"	134.150903112786	80.6410077921079	29.9375089086543	51.4323105087161
"240"	134.758325567232	80.6336767620173	28.7526135172821	50.8605502971222
"241"	134.998378930534	80.9396513506975	27.2987792575306	50.7768649074568
"242"	136.131121387459	83.2458739905527	31.3182350369246	51.2457674179833
"243"	135.196656597693	81.3620306242368	30.2909792355959	49.8499308916586
"244"	136.937791816442	82.9122070066417	30.8180338956195	48.1661184309539
"245"	135.16603816953	81.2205181086337	28.7880199885422	51.1421628953362
"246"	135.983555456181	81.4593605405524	29.9876489068891	49.982552200089
"247"	134.717974161996	81.1500906768459	29.2327290268837	49.5604844787264
"248"	135.429651691755	81.2940984979218	29.4806649099061	51.5348148445994
"249"	134.956560757951	80.786983498732	29.1543468392129	51.2972925454976
"250"	135.801879340212	82.4387301077128	30.0411824456768	51.1152722687041
"251"	133.161588886181	80.3923024541353	29.1707610986038	51.307253508689
"252"	137.001037615847	83.8997231255688	31.7109057917411	49.621255724719
"253"	135.381168663888	80.6041590157014	27.8384856347888	49.5491319893707
"254"	134.240970282934	80.9921408989141	29.0521221944664	52.6874747856351
"255"	134.485101126516	80.610169274226	29.4361336588466	50.9525944876147
"256"	134.774092669134	79.8058299639799	28.6770800960656	52.9290558107993
"257"	134.225917990166	80.6709059766503	29.3223685381897	51.8745880307904
"258"	135.546086621534	80.8433948471967	28.30379876939	50.2240105258154
"259"	135.360491431587	82.0645946709349	30.5798498678838	51.0153109374677
"260"	135.432822488689	81.2930707551113	30.2944512686352	50.6688708488067
"261"	133.1653957798	79.1278390985225	27.7142855551799	51.9404328176268
"262"	133.731282825222	80.1154380184285	28.804477257561	52.3840842307463
"263"	135.720964722593	80.5464826553638	28.9607690065408	50.422679709724
"264"	135.669728538989	81.9982071340475	29.9994891114711	50.656529897976
"265"	136.192986364783	83.0456381347306	29.5172464396495	50.4505754825581
"266"	133.488399419319	79.9457056933968	29.2186395509146	52.2682789748155
"267"	134.476321514118	80.892779010763	29.3537136377014	50.9988787623067
"268"	134.953754478911	81.1664225167084	29.7380293148858	51.4315965351021
"269"	134.808146146551	81.4680655704885	28.9746709991752	51.4677201299631
"270"	133.778310909941	80.1992416687159	28.3533197019079	51.6105757065167
"271"	136.172570898354	79.9592056942419	26.8617710632086	49.9989267867513
"272"	134.765568033854	79.6838699357187	27.2652851920362	51.472891595134
"273"	134.839010853057	81.7366215334669	29.0623529404267	51.7017310496387
"274"	135.486588126909	80.9386099909059	29.3018183218129	51.4849578004607
"275"	135.640547428098	81.4161160538792	28.8365438509236	52.271135271018
"276"	135.238713493904	82.3438340082226	30.2976560952095	51.5355675040478
"277"	136.127263972644	82.1654028648236	29.295154193305	49.5451425426732
"278"	134.448549806567	80.1075601275785	27.2728019801057	50.900556408536
"279"	135.529509107969	82.0936167082687	31.2329103580702	50.4648346174939
"280"	134.311617971951	79.9772922981058	29.0134289057701	50.1286770550314
"281"	133.80405063163	80.5489368520868	28.7540875260783	51.8704627612358
"282"	133.813641916049	79.5059714122441	27.5801665219066	50.4019879488185
"283"	137.515918887863	83.5300000443006	30.6620891543101	49.0075207732506
"284"	134.057665082433	79.8992353527045	28.6224532855178	52.4186666831465
"285"	134.863426673669	81.2270839016653	29.3020875367222	50.5978376974506
"286"	135.897759404661	81.0753748261182	28.9721546777404	50.2004727882213
"287"	136.654748612742	82.1926454595674	29.6795174027504	50.2218896066577
"288"	135.6157825716	81.2077995739641	29.2726858521068	50.8883576628397
"289"	133.4586822609	79.8998321945377	28.5017677982393	53.286253121843
"290"	134.2339789672	79.7945221736791	27.4668115175006	51.3773269100803
"291"	136.59203269547	82.3015477212209	30.0077856211598	49.6443722057162
"292"	137.210623062183	81.9596255064813	29.1597346506505	49.895364544027
"293"	133.672980542228	80.4949239103094	28.3455212428652	52.4863767275292
"294"	134.201484164681	80.4186900532848	28.1603787403461	52.5569083821645
"295"	134.374238409512	80.7383082884485	28.5676264068654	51.5250922770091
"296"	136.272192628898	82.5861204830974	30.8769064276219	49.0068195910019
"297"	136.208139753646	82.1481036634778	29.5524971409515	49.6344140401715
"298"	133.571785468447	80.1615866508331	27.8365601576437	50.8750369963999
"299"	134.705413752835	82.0462976718324	30.2101447034974	51.7036765377092
"300"	134.616753240894	81.9256740226945	29.8216730560226	52.3521734691032
